lipid_id,lipids,160_Plasma,163_Plasma,167_Plasma,168_Plasma,158_Plasma,161_Plasma,162_Plasma,164_Plasma,170_Plasma
17721_n,PE O-40:4|PE O-18:0_22:4,61636292,88188968,131664288,89454456,101103416,101369384,109599944,96038552,82592704
17722_n,PE O-40:4|PE O-20:0_20:4,62764420,89404776,132715168,92285520,100483720,103134752,111624312,98396576,84409592
17734_n,PS 36:4|PS 16:0_20:4,781808.8125,247394.2344,524794.125,207170.9219,478967.1563,421596.6875,505924.3438,217187.3125,266795.2813
17736_n,PS 36:4|PS 16:0_20:4,1143835.875,247394.2344,524794.125,207170.9219,478967.1563,421596.6875,505924.3438,217187.3125,266795.2813
17744_n,PE O-40:3|PE O-20:0_20:3,5724535.5,9707692,14667767,8105737.5,10733249,11036777,14585741,10389912,9592744
17745_n,PE O-40:3|PE O-20:0_20:3,4028415,4981567,7188364.5,5727663,8087698,8265056,8850588,7774022.5,7114466
17763_n,PE O-40:2|PE O-22:1_18:1,2381242.5,3554623.75,5756353.5,3892138.5,4606023.5,4873031,5513291,4447582.5,4154309.5
17765_n,PE O-40:2|PE O-22:0_18:2,2699370.5,4116500.25,6494760.5,4495975,5308013.5,5580494,6289868.5,5118913.5,4744969
17783_n,PE 40:8|PE 20:4_20:4,2654560.75,2213592,2529959.75,1414624.125,2141231.25,2000601.5,2321901,721368.75,1191394.875
17792_n,PE O-40:1|PE O-20:0_20:1,1263828.375,2078494.25,3218754.75,2164187,2749378.5,3124953.25,3450245.5,2626519,2473609.25
17817_n,PE 40:7|PE 18:1_22:6,4464436.5,7417001,6322124,3852538.25,7641222.5,8892696,9002975,3313092.25,7800615.5
17820_n,DGTS 34:5|DGTS 18:2_16:3,16079216,19390922,20474866,18362242,20029168,19326784,21994162,10594678,18121414
17824_n,Cer 46:5;O4|Cer 28:3;O3(FA 18:1),969857.875,1431132.125,1243558.875,960199.0625,703795.6875,1059888.375,1062252.25,778982.3125,545080.625
17841_n,LPE-N (FA)40:6|LPE-N (FA 22:4)18:2,2596824,4319460,3848903.75,4149303.25,4525483,4158115.75,4294728.5,2173167.25,5092300
17842_n,LPE-N (FA)40:6|LPE-N (FA 18:0)22:6,2515930.75,3606994.75,3343230.5,4019229.5,4389160.5,4071100.75,4421004,2151617.25,3954849
17843_n,LPE-N (FA)40:6|LPE-N (FA 22:4)18:2,2831764.5,4795702,4022185.25,4004692.5,5003143.5,4583284,4914106.5,2257931.5,3888470.5
17844_n,PE 40:6|PE 18:1_22:5,9746701,16425210,16433874,11498788,19373648,19625196,22215710,10056628,18471124
17845_n,PE 40:6|PE 18:0_22:6,14845498,19196116,18512866,13888111,21902374,25031504,25042638,12412666,22594530
17846_n,PE 40:6|PE 18:1_22:5,15311155,19351676,21633584,16722763,21046990,20172596,18872508,9143708,18390824
17848_n,PE O-41:6|PE O-19:0_22:6,672723.9375,1298665,1465084.5,1079454.375,982880.125,1446843.75,1567064,1590906.5,1095891.5
17850_n,PE O-41:6|PE O-19:0_22:6,31390076,30365472,29921612,30855216,21746682,34836204,25656708,32685964,24740236
17876_n,CL 82:9|CL 24:0_18:1_20:4_20:4,22855736,18532860,18471752,21387682,20458184,20708838,21246724,22526352,20944542
17877_n,CL 82:9|CL 24:0_18:1_20:4_20:4,23761010,19184810,18176024,22029312,20014936,20195298,20427426,22140620,21101864
17878_n,PE 40:5|PE 18:0_22:5,4242093.5,4516055,4614115,3111767,7033019,6596903,7907611,2875310.5,7128664.5
17879_n,PE O-41:5|PE O-19:0_22:5,3541730.5,3878610.25,4392632,4006238,3348622.5,3190485.75,2578530.5,2305630,2369113
17880_n,PE O-41:5|PE O-19:0_22:5,3535212.25,3869454.25,4351699,4074229.75,3319999.25,3163371.75,2541636.75,2273908,2351322.25
17892_n,CL 82:8|CL 16:0_24:0_20:4_22:4,873692.3125,1062511,1064607.5,834691.875,1957665.5,1757552,1964447.625,550965.5,1891483.625
17906_n,LPE-N (FA)40:4|LPE-N (FA 22:4)18:0,11887394,11693851,9354729,11517115,14038782,12591399,12442837,10790526,12916226
17908_n,LPE-N (FA)40:4|LPE-N (FA 22:4)18:0,1459553.375,2223900.75,2686481,1968727.75,1949933,1534059.75,2535582,885161.75,1412146.625
17909_n,PE 40:4|PE 18:0_22:4,2357081.75,2499302,3767972.75,1816716.125,3571984.5,2967480.25,3335497.25,1200733.75,2391174
17910_n,PE 40:4|PE 20:0_20:4,2773452,2668874.25,3374294.25,2125775,4027535.25,3228226.5,3689177,1337065,2605779.75
17938_n,CL 82:5|CL 16:0_18:0_27:0_21:5,2748466.75,2561024.5,3038891.5,3097060.75,2469051.75,2101978.25,1926272.5,1766941.5,1449489
17939_n,CL 82:5|CL 16:0_18:0_27:0_21:5,2739326.5,2615719,3007195.75,3072720.25,2369503.5,2080674.625,1793932.5,1744697.375,1467183.875
17957_n,PE 38:4;O2|PE 20:4_18:0;O2,5817613,8568130,9843010,6661146,10756691,6533276.5,6363777.5,2564320,4940789
17993_n,PE O-42:8|PE O-20:2_22:6,1378398.875,2752957.25,3620192.25,1878564.125,2096664.875,2891559.5,2200212.5,2263460,1896163.75
17997_n,PE 40:1|PE 20:0_20:1,6139171.5,7324696.5,8695973,5942119,6938480,4563189,4219358,4232042.5,2667024.5
18013_n,PE O-42:7|PE O-20:1_22:6,5942182,6371324,9463258,6206601.5,7061936,6892372,7649996,5766434,5523936.5
18014_n,PE O-42:7|PE O-20:1_22:6,4724803,5103780,5638815,6410399.5,5899307,6440520,6263513,4948120.5,4726886
18028_n,PE O-42:7|PE O-20:1_22:6,15400896,23267830,29161730,17826986,20889196,25477440,25640202,19544624,17840682
18070_n,PE O-42:6|PE O-20:0_22:6,24659894,37681172,53810624,32942264,33035040,44322868,47612120,44781112,31442762
18096_n,PS 34:2;O3|PS 16:0_18:2;O3,1335231,423976.7188,1008831.813,368554.9375,1035302.375,819606.8125,998928.5,261911.1875,292084.7188
18097_n,PS 38:6|PS 18:2_20:4,1466064.25,374303.5938,918427.25,359502.625,1049796.5,759461.5,794482.1875,257118.1406,261633.2813
18102_n,SHexCer 36:1;O2,231268.1406,512989.9375,680108.5,626718.625,1923962.25,1886237.125,1231900.25,733922.1875,1072217.75
18107_n,PE O-42:5|PE O-20:1_22:4,7126212.5,9293316,12712054,9841894,8919531,12168402,11527954,11759449,9980496
18108_n,PE O-42:5|PE O-22:1_20:4,5435901.5,5596287,8148126.5,6084307.5,6094689,7457847,7449341,7333241,6060434.5
18109_n,PE O-42:5|PE O-20:0_22:5,9271535,14908734,21277738,14034165,15152786,17241878,19642904,17371802,15012381
18110_n,PE O-42:5|PE O-22:1_20:4,6971532.5,7762191.5,10487790,8864040,8290411,9936594,9947359,10203373,9014468
18117_n,PI 32:1|PI 16:0_16:1,1849757.875,1276314,1978313.5,1071797.75,2653563.75,2037124.25,2111488.25,1183576.625,1642075.5
18118_n,PI 32:1|PI 16:0_16:1,1709015.75,1230636.25,1978313.5,1117145.25,2574685.5,2042305.75,2023918.125,1317459.25,1641664.375
18136_n,PS 38:5|PS 18:1_20:4,1434140.25,417992.8438,1035526.75,422985.7813,835679.375,760147.1875,833595.6875,415526.7813,396879.3438
18137_n,PS 38:5|PS 18:1_20:4,1434140.25,417992.8438,1007061.313,422985.7813,835679.375,760147.1875,833595.6875,415526.7813,396879.3438
18138_n,SHexCer 35:1;O3,13330.97852,41688.89453,13847.9082,14596.89551,24407.2207,43610.00781,28372.47852,34309.83203,0
18140_n,SL 50:9;O,40214.89063,249181.2031,219451.6094,136570.25,521904.375,464692.9688,380740.7188,164890.1875,224637.7813
18145_n,PE O-42:4|PE O-22:0_20:4,10011633,14994082,23563104,15476197,17153804,17192000,19934460,17107464,14892368
18146_n,PE O-42:4|PE O-20:0_22:4,9967676,14132688,23581348,15435902,16250263,16790928,19994706,17001574,14841555
18170_n,LPE-N (FA)42:10|LPE-N (FA 22:6)20:4,831947.375,610440.125,764300.5625,367292.0313,499582.375,536049.6875,661715.75,158649.4844,309793.8125
18172_n,PS 38:4|PS 18:0_20:4,2776017.75,517502.2813,844870.4375,843863.9375,599116.9375,806414.1875,791946.375,485995,341881.6563
18173_n,PS 38:4|PS 18:0_20:4,2776017.75,517502.2813,819573.8125,749785.1875,599116.9375,806414.1875,788055.1875,485995,341881.6563
18174_n,SHexCer 35:0;O3,21420774,26701742,27979756,19885468,16913056,15238114,15047724,14559150,13012762
18177_n,SHexCer 35:0;O3,1569813.5,6007801.5,7889896,3142969.5,5276250.5,1733710.625,4302485.5,1488638,2056401.375
18178_n,SHexCer 35:0;O3,9018933,18683038,19573756,11565010,12038714,8617681,11448378,7085774.5,7508558
18179_n,Cer 48:8;O4|Cer 28:3;O3(FA 20:4),2727192.75,3972994.75,4352882,3234073.5,1838524.5,2968412.5,2693725.25,2271024.75,1579844.75
18181_n,PE O-42:3|PE O-24:1_18:2,1520134.875,2231239.5,3415146.25,2314556.25,3192390.25,3119092.75,3595014.25,2985198,2626066.5
18182_n,PE O-42:3|PE O-20:0_22:3,1301528.25,2324141,3671138.5,2642188.75,3507384.5,3451817,3377867,2902528,2903325.25
18204_n,PE 42:9|PE 20:3_22:6,4680769,7371451.5,8385544,6183348.5,6325726,5592008.5,6089867.5,2668277.75,5363565.5
18233_n,CL 85:8|CL 28:0_17:2_20:3_20:3,11122972,13169782,14002506,12337450,15283333,12465141,12452264,7318969,10217407
18237_n,PE 41:1|PE 22:0_19:1,3293397,3943366,4507226,2822420.75,3521189.5,2206205.75,1970511.375,1277828.5,851541.8125
18258_n,SHexCer 37:3;O2,7347544,7363598,7257929.5,7286026.5,6544603,6557285,7346946,6723666,6810561.5
18259_n,SHexCer 37:3;O2,6712091,8106529.5,7875998.5,8242324.5,9194087,8091500.5,8265790.5,7357091.5,6895286.5
18262_n,SHexCer 37:3;O2,1139644.5,1156813.375,1333629.375,1184010.5,1476023.25,1079612.375,1522455.375,1274318.75,1268736.875
18282_n,SHexCer 37:2;O2,9686938,10550685,10191266,10372026,12176618,10251719,10022404,9481222,10356108
18291_n,DGGA 38:4|DGGA 18:1_20:3,11023151,11938209,11691016,12577800,12730742,12883695,13244497,12284371,13019496
18295_n,DGGA 38:4|DGGA 18:1_20:3,2086852.75,2967608.5,3262734.5,2522504.75,3156926.5,2839379.25,2973917.75,1922456.75,2583434.75
18311_n,CL 86:9|CL 28:0_18:2_18:2_22:5,32066250,29346354,28045756,30675540,32082698,29902412,30285490,29655964,29568904
18327_n,DGGA 38:3|DGGA 18:1_20:2,19835896,19202648,17754538,18846898,19053868,19799286,19207244,19048780,19581704
18343_n,SHexCer 36:1;O3,2710595,4861803,5087847,3220112,4921383.5,3206671.25,3347207,1178112.25,2650074.5
18346_n,SHexCer 37:0;O2,1435374.875,2091976.125,2578696.5,2039903.25,1877155.25,1905365.25,1714811.875,890210.625,772852.375
18367_n,SHexCer 36:0;O3,48058940,84734920,85892336,63000600,99248200,67904424,65033452,30103232,61178764
18368_n,SHexCer 36:0;O3,55065508,93867560,97829080,70607240,112372728,76550808,75546184,33679148,68147408
18404_n,PE 42:2|PE 21:1_21:1,6023025,7263366,8640889,5602655,7895216,4096265.5,3698281.75,2269376,1843691
18427_n,PS 40:9|PS 20:4_20:5,68505.49219,14712.84277,11631.25195,0,38494.11328,12758.89844,11896.61523,0,10972.34473
18431_n,SHexCer 38:4;O2,201845248,307427232,338949280,244700640,340865792,264836064,287293920,180363776,222539456
18437_n,PE O-44:8|PE O-22:2_22:6,1057936.125,2772943.5,3639489.5,1701994.125,1802823.125,2360762,2114233,2030476.625,1759831.625
18465_n,PS 40:8|PS 20:4_20:4,3245570.5,827040.25,2202897.5,758788.9375,1777842.375,1177812.5,1146034.75,565909.375,495718.1875
18509_n,PI 34:3|PI 16:0_18:3,3318218.25,2458439.75,3757627.75,2231480.75,4356043.5,3781817.25,3893457.5,1494611.75,2506071.25
18510_n,PI 34:3|PI 16:0_18:3,3177503.25,2414353,3757627.75,2231480.75,4356043.5,3782024,3883808.5,1494611.75,2506071.25
18529_n,PS 40:7|PS 18:1_22:6,1780575.75,716102.0625,1307775.625,683227.1875,1263692,1212029.75,1068336.625,529732,686098.625
18530_n,SHexCer 37:3;O3,76380.375,153485.7188,271548.5938,185536.4688,749705,367094.25,216016.5313,270367.375,180729.5938
18542_n,PE O-44:6|PE O-22:0_22:6,1181412.125,1592153.75,2761438,1685291.875,2455087.5,2246038.25,2628489.75,2718317,2037961.375
18564_n,PI 34:2|PI 16:0_18:2,64359156,64413352,79739728,62231232,93657224,95660464,100531808,59317452,73111968
18575_n,PE 44:12|PE 22:6_22:6,15920751,9293146,11015551,11682106,12258895,18041938,12864115,12258400,12369322
18582_n,SHexCer 38:1;O2,1400668.25,4759840.5,6208667.5,2847513,6963643,2452914.5,4684044.5,1838690.375,2657316.25
18585_n,PE O-44:5|PE O-24:1_20:4,1120037.75,1876499.5,2923874.5,1887252.625,2431358,2474102.75,2943121.25,2788525.25,2242363.25
18586_n,PE O-44:5|PE O-24:1_20:4,1123806.125,1910548.625,2894589.75,1866300.875,2411132,2524574.75,3179598.5,2752164.5,2239515.5
18597_n,PI 34:1|PI 16:0_18:1,24495768,19161812,24703036,20803380,33156240,30594002,33719232,26222416,24490426
18607_n,SHexCer 37:1;O3,3155163.5,4791061,5515784,3687925.25,3046465,3700508,3765789.25,1607933.875,2925020
18609_n,SHexCer 38:0;O2,19036808,23936932,26969788,18888356,16224184,19760776,19414856,18086442,13527098
18610_n,PE O-44:4|PE O-24:0_20:4,565538,860017,1514635.75,954768.9375,1115231,1159997.75,1446259.75,1209077.625,1007280
18632_n,SHexCer 39:6;O2,343829.6875,1322255.375,1022288.688,878765.625,1083957.5,621093.125,685578.625,244735.0313,506341.5313
18638_n,SHexCer 37:0;O3,2671522.25,5056475.5,5298480.5,3527387.5,4044526.5,3143947,3301613.25,1399665.125,2978159.25
18641_n,SHexCer 37:0;O3,44900588,57194976,59815324,46845736,49106200,45460796,52137856,42617152,38222628
18658_n,SHexCer 39:5;O2,10520714,12392683,11535971,11582872,10079600,10978299,11175521,9912721,10002002
18659_n,SHexCer 39:5;O2,3496795.25,5828313,5220054.5,5210387,4362489,3912157.5,4707888.5,3117582.25,3528565.75
18684_n,SHexCer 38:5;O3,1617362.25,2302143.75,2329205.5,2172936,1860646,2374087,2024415.25,2792960.5,1863227.25
18694_n,CL 89:8|CL 28:0_17:2_22:3_22:3,3878952.75,6373515,6827580,4226525,7198430.5,7701433.5,8315613,7471443.5,7062142.5
18697_n,PE 43:1|PE 23:0_20:1,5892385.5,6398616,7106738,4967299,5115508.5,4898240.5,4505109,3543435.25,3067318.25
18706_n,PI O-36:4|PI O-16:0_20:4,2997919,3793475.75,3765807.5,3727986.25,4196630,3534159,4014199.25,3196550.5,3269591.75
18707_n,DGGA 40:6|DGGA 18:0_22:6,2968264,3512821.75,3406124.25,3105618,2764318,3824780.75,2891572,2852285.75,3122189.5
18716_n,SHexCer 39:3;O2,1988280.5,2388244.5,2589376.25,3087065.5,2136470.5,2755128.5,3243460.25,4710324.5,3335885.75
18721_n,CL 90:13|CL 28:0_18:1_22:6_22:6,50135876,68503728,74210832,54769004,55505160,58932500,58035108,36019784,38245596
18740_n,DGGA 40:5|DGGA 20:2_20:3,9128869,9979731,9910056,9801063,10193923,9054160,8885434,8660648,9589850
18747_n,SHexCer 38:3;O3,1862012.375,1832519.625,1923420.5,2263086.25,1580427,1730034.125,1510760.5,1644221.625,1896184.75
18750_n,SHexCer 39:2;O2,5262515.5,6471417,6519423,5724752,7649909.5,5652117,6635296.5,5372097.5,7307554
18751_n,SHexCer 39:2;O2,37589376,45376056,52462160,39568768,45015056,45559712,48841624,25169264,29014506
18753_n,SL 51:5;O2,5510753.5,7899604,8517112,6106834,8820446,9585078,10711097,9051118,8246867
18762_n,PI 35:2|PI 17:0_18:2,1897108.875,1802382.25,2131536,1870204.25,2706110.25,2662003,2897351.25,2058793.875,2060694.625
18764_n,DGGA 40:4|DGGA 20:1_20:3,15377831,15844153,15337164,15698796,17465302,16187049,16029966,16157216,16785318
18777_n,SHexCer 38:2;O3,26472362,43842760,47731356,30986144,40213736,31884044,29486192,15038069,20540746
18780_n,SHexCer 39:1;O2,4165371.5,5269137.5,5033366,4381065.5,6135495.5,4814757.5,5043009.5,2844042.5,4016292.25
18781_n,SHexCer 39:1;O2,15005568,19872134,21234828,15889901,19455140,20173730,20727654,8550053,12296235
18802_n,SHexCer 38:1;O3,602111.8125,935841.9375,1021709.75,680841.875,568181.125,957630.9375,730847.5,760280.875,420845.875
18804_n,SHexCer 38:1;O3,1276874112,1734747136,1916023296,1370362752,1360391040,1493175808,1388931200,934763520,984061184
18842_n,SHexCer 38:0;O3,285321440,418518976,450163040,274439296,396039904,306290944,361378432,187911488,260047504
18843_n,SHexCer 38:0;O3,289164064,424543712,384103744,279152448,400180480,311311616,309542272,190210256,263394096
18862_n,PS 42:10|PS 20:4_22:6,2392067.25,670392.4375,1645351.5,564350.8125,1333995.625,864708.625,788126.125,387910.0938,402759.6563
18863_n,SHexCer 39:6;O3,3146542.25,4106515.25,3133868,4454339,3861884.75,3889344.75,4319325.5,4619595.5,3606057.5
18864_n,SHexCer 39:6;O3,3146542.25,4106515.25,2746122.75,4232214,4125628,3889344.75,4055352.75,4619595.5,3973759.75
18884_n,PI 32:1;O3|PI 16:1_16:0;O3,2527267.75,2224093,3046931,1896869.25,3669716.5,3292286,3217745.75,1017260.063,2758650.75
18885_n,PI 36:5|PI 16:1_20:4,2627444,2456831.5,3386716.25,2031237.875,4024834.75,3470992.75,3613129.5,1091704.875,2915392
18893_n,PS 38:5;O3|PS 22:5_16:0;O3,848405,597738.3125,813387.375,478090.75,934045.9375,747183.5625,803880.3125,236512.6094,701883.125
18895_n,SHexCer 39:5;O3,2262014,3137698.75,2440679.5,2705618.25,2771230.75,2923319,3618759,1585095.25,2451442.75
18899_n,PE O-46:8|PE O-24:2_22:6,280724.25,459973.3125,563109.6875,331438.8125,489812.4375,600974.8125,653022.875,683617.0625,509145.6875
18902_n,PI 36:4|PI 18:2_18:2,126231752,149073952,177346976,133245224,196913856,202995936,223114768,112921624,190861408
18903_n,PI 32:0;O3|PI 16:0_16:0;O3,128939488,151018016,179580528,135562336,199369248,206702848,225994304,115047288,193883648
18924_n,PI 36:3|PI 18:1_18:2,60486688,60087152,71123520,57921568,91558880,85617528,92945240,59255848,71106264
18931_n,SHexCer 41:9;O2,0,0,0,96093.61719,0,17065.9707,17237.4668,18050.72461,41309.89063
18951_n,PI 36:2|PI 18:1_18:1,126816544,97312624,125787192,108450392,165267056,136569152,133659288,122509760,105296176
18958_n,SHexCer 40:1;O2,3186371.5,5381325.5,3811658,3323102.75,3255641,3833518.5,3928526.25,2885281.25,2598951.5
18959_n,SHexCer 40:1;O2,3457712.75,5395462,3647451.25,3527689.25,3305288,4065416.75,4138964.5,3005229.5,2602050.75
18960_n,SHexCer 40:1;O2,11721956,13575321,14403104,10320650,10889841,11358256,12642559,11150370,8251976
18962_n,HexCer 44:5;O4|HexCer 18:0;O3/26:5(2OH),1936325.25,1907990.625,3024136,2108062.75,1925607,2133981.5,2362074.5,2124094.25,1563776.25
18973_n,PI 36:1|PI 18:0_18:1,51088312,42559600,56707516,44548560,79925128,60052312,66304508,56692716,44891868
18982_n,SHexCer 39:1;O3,7018008.5,11290730,12243674,7754389.5,4969634.5,9015764,7047802,4305940,5525517.5
18984_n,SHexCer 40:0;O2,10854522,14965330,13996456,10005437,10068708,13479203,14360620,12977105,9460961
18989_n,PG 44:12|PG 22:6_22:6,221497.6406,286815.2188,360329.7813,230167.9063,147577.4063,171097.3906,135229.7969,113519.5078,115908.875
19002_n,SHexCer 39:0;O3,1822270.875,2780364.5,3576133,2091526,2449848.5,2819396.5,2788522.5,1228031,2142093.75
19003_n,SHexCer 39:0;O3,6584559.5,9362599,10080637,6822940.5,7470540,8029257,8546760,6957669.5,6613033.5
19004_n,SHexCer 39:0;O3,9815838,11932331,12356407,9121733,9630263,10285814,11440268,10013869,7988923
19005_n,SHexCer 39:0;O3,9377659,11752213,12167661,9052619,9496358,9943172,10918204,9643598,7849636.5
19014_n,SMGDG 38:6,186741.7031,628274,606320.1875,478294.8438,474842,461254.6563,547252.25,325889.25,207755.5781
19018_n,SMGDG 38:6,6862319,8971520,7200039.5,7681801,6627396,7565940.5,7325478,6600362.5,6795053.5
19028_n,SHexCer 40:6;O3,174911.4531,406358.6563,313255.25,289508.6563,409525.5625,353002.1563,323960.7188,298060.7188,304372.2813
19030_n,SHexCer 41:5;O2,7580292,8045302.5,7711441.5,8071424,6361183.5,7280975,6939933.5,6390469.5,7149099.5
19051_n,SHexCer 40:5;O3,517371.4375,991484.875,1336606.125,880626.625,941681.125,1131217.125,1089398.5,911396.8125,974086.4375
19063_n,PI 37:4|PI 17:0_20:4,6681204,8564891,9256159,6876497,9073419,9984526,11213410,5797491,9545163
19075_n,SHexCer 40:4;O3,11605136,12518752,11488265,12357347,13634522,13963735,13738237,12963699,14079643
19076_n,SHexCer 41:3;O2,827203.375,1519201,2023739.75,1352387.5,1255609.25,1756997.375,1796989,1693765.5,1151888.5
19099_n,SHexCer 40:3;O3,57337356,87120376,91352728,61974356,66328740,59797036,56558700,29611978,31327086
19129_n,SHexCer 40:2;O3,88644704,143674944,137452688,95099040,105977104,109502928,102837976,58412472,78713352
19130_n,SHexCer 40:2;O3,97776776,152177952,145094800,102540152,111530576,119557288,107961968,63976200,84341904
19132_n,SHexCer 41:1;O2,9297960,13295238,15912435,10068227,13019392,12118228,12187455,6345993.5,7165323.5
19147_n,SHexCer 41:8;O3,1066292.5,1654106,748759.25,1668740,1367344.25,1336704.75,1240837.25,1233517.125,1335389.625
19148_n,SHexCer 41:8;O3,1823729.125,2628134.5,2180371.25,2872473.25,2819828,2800226.5,2552864.75,2528893.75,2027845.75
19149_n,SHexCer 41:8;O3,1346352.25,1491444.5,1161070.625,1665049.5,1270108,1336704.75,921377.3125,1506430.25,1337533.25
